,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,birthYear,weight,height,debut,current_age,years_of_experience
5473,hanseda01,2003,1,SDN,NL,110,135.0,13.0,33.0,4.0,1.0,2.0,15.0,1.0,0.0,23.0,25.0,3.0,1.0,0.0,0.0,4.0,1968.0,180.0,72.0,1990-09-16,35.0,13
5474,hanseda01,2004,1,SEA,AL,57,78.0,14.0,22.0,5.0,0.0,2.0,12.0,0.0,0.0,18.0,16.0,3.0,0.0,0.0,1.0,3.0,1968.0,180.0,72.0,1990-09-16,36.0,14
5475,hanseda01,2004,2,SDN,NL,29,28.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,1968.0,180.0,72.0,1990-09-16,36.0,14
5476,hanseda01,2005,1,SEA,AL,60,75.0,5.0,13.0,0.0,0.0,2.0,11.0,1.0,0.0,9.0,19.0,1.0,0.0,2.0,2.0,1.0,1968.0,180.0,72.0,1990-09-16,37.0,15
5477,hardyjj01,2005,1,MIL,NL,124,372.0,46.0,92.0,22.0,1.0,9.0,50.0,0.0,0.0,44.0,48.0,7.0,1.0,8.0,2.0,10.0,1982.0,200.0,73.0,2005-04-04,23.0,0
5478,hardyjj01,2006,1,MIL,NL,35,128.0,13.0,31.0,5.0,0.0,5.0,14.0,1.0,1.0,10.0,23.0,0.0,0.0,0.0,1.0,4.0,1982.0,200.0,73.0,2005-04-04,24.0,1
5479,hardyjj01,2007,1,MIL,NL,151,592.0,89.0,164.0,30.0,1.0,26.0,80.0,2.0,3.0,40.0,73.0,1.0,1.0,4.0,1.0,13.0,1982.0,200.0,73.0,2005-04-04,25.0,2
5480,hardyjj01,2008,1,MIL,NL,146,569.0,78.0,161.0,31.0,4.0,24.0,74.0,2.0,1.0,52.0,98.0,3.0,1.0,5.0,2.0,18.0,1982.0,200.0,73.0,2005-04-04,26.0,3
5481,hardyjj01,2009,1,MIL,NL,115,414.0,53.0,95.0,16.0,2.0,11.0,47.0,0.0,1.0,43.0,85.0,0.0,2.0,1.0,5.0,14.0,1982.0,200.0,73.0,2005-04-04,27.0,4
5482,hardyjj01,2010,1,MIN,AL,101,340.0,44.0,91.0,19.0,3.0,6.0,38.0,1.0,1.0,28.0,54.0,1.0,0.0,3.0,4.0,8.0,1982.0,200.0,73.0,2005-04-04,28.0,5
5483,hardyjj01,2011,1,BAL,AL,129,527.0,76.0,142.0,27.0,0.0,30.0,80.0,0.0,0.0,31.0,92.0,3.0,2.0,2.0,5.0,10.0,1982.0,200.0,73.0,2005-04-04,29.0,6
5484,hardyjj01,2012,1,BAL,AL,158,663.0,85.0,158.0,30.0,2.0,22.0,68.0,0.0,0.0,38.0,106.0,4.0,3.0,7.0,2.0,21.0,1982.0,200.0,73.0,2005-04-04,30.0,7
5485,hardyjj01,2013,1,BAL,AL,159,601.0,66.0,158.0,27.0,0.0,25.0,76.0,2.0,1.0,38.0,73.0,3.0,0.0,3.0,2.0,14.0,1982.0,200.0,73.0,2005-04-04,31.0,8
5486,hardyjj01,2014,1,BAL,AL,141,529.0,56.0,142.0,28.0,0.0,9.0,52.0,0.0,0.0,29.0,104.0,1.0,4.0,3.0,4.0,12.0,1982.0,200.0,73.0,2005-04-04,32.0,9
5487,hardyjj01,2015,1,BAL,AL,114,411.0,45.0,90.0,14.0,0.0,8.0,37.0,0.0,0.0,20.0,88.0,0.0,0.0,2.0,4.0,11.0,1982.0,200.0,73.0,2005-04-04,33.0,10
5488,harpebr01,1985,1,SLN,NL,43,52.0,5.0,13.0,4.0,0.0,0.0,8.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1959.0,195.0,74.0,1979-09-29,26.0,6
5489,harpebr01,1986,1,DET,AL,19,36.0,2.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1959.0,195.0,74.0,1979-09-29,27.0,7
5490,harpebr01,1987,1,OAK,AL,11,17.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1959.0,195.0,74.0,1979-09-29,28.0,8
5491,harpebr01,1988,1,MIN,AL,60,166.0,15.0,49.0,11.0,1.0,3.0,20.0,0.0,3.0,10.0,12.0,1.0,3.0,2.0,1.0,12.0,1959.0,195.0,74.0,1979-09-29,29.0,9
5492,harpebr01,1989,1,MIN,AL,126,385.0,43.0,125.0,24.0,0.0,8.0,57.0,2.0,4.0,13.0,16.0,3.0,6.0,4.0,4.0,11.0,1959.0,195.0,74.0,1979-09-29,30.0,10
5493,harpebr01,1990,1,MIN,AL,134,479.0,61.0,141.0,42.0,3.0,6.0,54.0,3.0,2.0,19.0,27.0,2.0,7.0,0.0,4.0,20.0,1959.0,195.0,74.0,1979-09-29,31.0,11
5494,harpebr01,1991,1,MIN,AL,123,441.0,54.0,137.0,28.0,1.0,10.0,69.0,1.0,2.0,14.0,22.0,3.0,6.0,2.0,6.0,14.0,1959.0,195.0,74.0,1979-09-29,32.0,12
5495,harpebr01,1992,1,MIN,AL,140,502.0,58.0,154.0,25.0,0.0,9.0,73.0,0.0,1.0,26.0,22.0,7.0,7.0,1.0,10.0,15.0,1959.0,195.0,74.0,1979-09-29,33.0,13
5496,harpebr01,1993,1,MIN,AL,147,530.0,52.0,161.0,26.0,1.0,12.0,73.0,1.0,3.0,29.0,29.0,9.0,9.0,0.0,5.0,15.0,1959.0,195.0,74.0,1979-09-29,34.0,14
5497,harpebr01,1994,1,ML4,AL,64,251.0,23.0,73.0,15.0,0.0,4.0,32.0,0.0,2.0,9.0,18.0,1.0,3.0,0.0,4.0,8.0,1959.0,195.0,74.0,1979-09-29,35.0,15
5498,harpebr01,1995,1,OAK,AL,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1959.0,195.0,74.0,1979-09-29,36.0,16
5499,harpebr03,2012,1,WAS,NL,139,533.0,98.0,144.0,26.0,9.0,22.0,59.0,18.0,6.0,56.0,120.0,0.0,2.0,3.0,3.0,8.0,1992.0,215.0,75.0,2012-04-28,20.0,0
5500,harpebr03,2013,1,WAS,NL,118,424.0,71.0,116.0,24.0,3.0,20.0,58.0,11.0,4.0,61.0,94.0,4.0,5.0,3.0,4.0,4.0,1992.0,215.0,75.0,2012-04-28,21.0,1
5501,harpebr03,2014,1,WAS,NL,100,352.0,41.0,96.0,10.0,2.0,13.0,32.0,2.0,2.0,38.0,104.0,4.0,1.0,3.0,1.0,6.0,1992.0,215.0,75.0,2012-04-28,22.0,2
5502,harpebr03,2015,1,WAS,NL,153,521.0,118.0,172.0,38.0,1.0,42.0,99.0,6.0,4.0,124.0,131.0,15.0,5.0,0.0,4.0,15.0,1992.0,215.0,75.0,2012-04-28,23.0,3
5503,harribr01,2004,1,CHN,NL,3,9.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1980.0,200.0,73.0,2004-07-06,24.0,0
5504,harribr01,2004,2,MON,NL,20,50.0,4.0,8.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,1980.0,200.0,73.0,2004-07-06,24.0,0
5505,harribr01,2005,1,WAS,NL,4,9.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1980.0,200.0,73.0,2004-07-06,25.0,1
5506,harribr01,2006,1,WAS,NL,17,32.0,3.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1980.0,200.0,73.0,2004-07-06,26.0,2
5507,harribr01,2006,2,CIN,NL,8,10.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1980.0,200.0,73.0,2004-07-06,26.0,2
5508,harribr01,2007,1,TBA,AL,137,521.0,72.0,149.0,35.0,3.0,12.0,59.0,4.0,1.0,42.0,96.0,1.0,4.0,8.0,1.0,19.0,1980.0,200.0,73.0,2004-07-06,27.0,3
5509,harribr01,2008,1,MIN,AL,130,434.0,57.0,115.0,29.0,3.0,7.0,49.0,1.0,1.0,39.0,98.0,0.0,4.0,7.0,6.0,13.0,1980.0,200.0,73.0,2004-07-06,28.0,4
5510,harribr01,2009,1,MIN,AL,123,414.0,44.0,108.0,22.0,1.0,6.0,37.0,0.0,2.0,29.0,78.0,0.0,3.0,1.0,6.0,16.0,1980.0,200.0,73.0,2004-07-06,29.0,5
5511,harribr01,2010,1,MIN,AL,43,108.0,11.0,17.0,3.0,0.0,1.0,4.0,0.0,0.0,9.0,23.0,0.0,2.0,0.0,1.0,2.0,1980.0,200.0,73.0,2004-07-06,30.0,6
5512,harribr01,2013,1,LAA,AL,44,107.0,14.0,22.0,4.0,0.0,4.0,9.0,0.0,1.0,6.0,29.0,0.0,1.0,2.0,1.0,2.0,1980.0,200.0,73.0,2004-07-06,33.0,9
5513,harrijo05,2011,1,PIT,NL,65,195.0,21.0,53.0,13.0,2.0,1.0,16.0,4.0,1.0,3.0,24.0,0.0,0.0,5.0,1.0,6.0,1987.0,195.0,68.0,2011-05-31,24.0,0
5514,harrijo05,2012,1,PIT,NL,104,249.0,34.0,58.0,9.0,5.0,3.0,16.0,7.0,3.0,10.0,37.0,0.0,7.0,7.0,3.0,3.0,1987.0,195.0,68.0,2011-05-31,25.0,1
5515,harrijo05,2013,1,PIT,NL,60,88.0,10.0,22.0,1.0,2.0,3.0,14.0,2.0,0.0,2.0,10.0,0.0,3.0,2.0,0.0,4.0,1987.0,195.0,68.0,2011-05-31,26.0,2
5516,harrijo05,2014,1,PIT,NL,143,520.0,77.0,164.0,38.0,7.0,13.0,52.0,18.0,7.0,22.0,81.0,1.0,4.0,2.0,2.0,6.0,1987.0,195.0,68.0,2011-05-31,27.0,3
5517,harrijo05,2015,1,PIT,NL,114,418.0,57.0,120.0,29.0,1.0,4.0,28.0,10.0,8.0,19.0,71.0,1.0,7.0,3.0,2.0,4.0,1987.0,195.0,68.0,2011-05-31,28.0,4
5518,harrile01,1988,1,CIN,NL,16,43.0,7.0,16.0,1.0,0.0,0.0,8.0,4.0,1.0,5.0,4.0,0.0,0.0,1.0,2.0,0.0,1964.0,195.0,70.0,1988-09-07,24.0,0
5519,harrile01,1989,1,CIN,NL,61,188.0,17.0,42.0,4.0,0.0,2.0,11.0,10.0,6.0,9.0,20.0,0.0,1.0,1.0,0.0,5.0,1964.0,195.0,70.0,1988-09-07,25.0,1
5520,harrile01,1989,2,LAN,NL,54,147.0,19.0,37.0,6.0,1.0,1.0,15.0,4.0,3.0,11.0,13.0,0.0,1.0,0.0,0.0,9.0,1964.0,195.0,70.0,1988-09-07,25.0,1
5521,harrile01,1990,1,LAN,NL,137,431.0,61.0,131.0,16.0,4.0,2.0,29.0,15.0,10.0,29.0,31.0,2.0,1.0,3.0,1.0,8.0,1964.0,195.0,70.0,1988-09-07,26.0,2
5522,harrile01,1991,1,LAN,NL,145,429.0,59.0,123.0,16.0,1.0,3.0,38.0,12.0,3.0,37.0,32.0,5.0,5.0,12.0,2.0,16.0,1964.0,195.0,70.0,1988-09-07,27.0,3
5523,harrile01,1992,1,LAN,NL,135,347.0,28.0,94.0,11.0,0.0,0.0,30.0,19.0,7.0,24.0,24.0,3.0,1.0,6.0,2.0,10.0,1964.0,195.0,70.0,1988-09-07,28.0,4
5524,harrile01,1993,1,LAN,NL,107,160.0,20.0,38.0,6.0,1.0,2.0,11.0,3.0,1.0,15.0,15.0,4.0,0.0,1.0,0.0,4.0,1964.0,195.0,70.0,1988-09-07,29.0,5
5525,harrile01,1994,1,CIN,NL,66,100.0,13.0,31.0,3.0,1.0,0.0,14.0,7.0,2.0,5.0,13.0,0.0,0.0,0.0,1.0,0.0,1964.0,195.0,70.0,1988-09-07,30.0,6
5526,harrile01,1995,1,CIN,NL,101,197.0,32.0,41.0,8.0,3.0,2.0,16.0,10.0,1.0,14.0,20.0,0.0,0.0,3.0,1.0,6.0,1964.0,195.0,70.0,1988-09-07,31.0,7
5527,harrile01,1996,1,CIN,NL,125,302.0,33.0,86.0,17.0,2.0,5.0,32.0,14.0,6.0,21.0,31.0,1.0,1.0,6.0,3.0,3.0,1964.0,195.0,70.0,1988-09-07,32.0,8
5528,harrile01,1997,1,CIN,NL,120,238.0,32.0,65.0,13.0,1.0,3.0,28.0,4.0,3.0,18.0,18.0,1.0,2.0,3.0,2.0,10.0,1964.0,195.0,70.0,1988-09-07,33.0,9
5529,harrile01,1998,1,CIN,NL,57,122.0,12.0,36.0,8.0,0.0,0.0,10.0,1.0,3.0,8.0,9.0,2.0,1.0,0.0,2.0,8.0,1964.0,195.0,70.0,1988-09-07,34.0,10
5530,harrile01,1998,2,NYN,NL,75,168.0,18.0,39.0,7.0,0.0,6.0,17.0,5.0,2.0,9.0,12.0,1.0,1.0,4.0,2.0,5.0,1964.0,195.0,70.0,1988-09-07,34.0,10
5531,harrile01,1999,1,COL,NL,91,158.0,15.0,47.0,12.0,0.0,0.0,13.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,7.0,1964.0,195.0,70.0,1988-09-07,35.0,11
5532,harrile01,1999,2,ARI,NL,19,29.0,2.0,11.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1964.0,195.0,70.0,1988-09-07,35.0,11
5533,harrile01,2000,1,ARI,NL,36,85.0,9.0,16.0,1.0,1.0,1.0,13.0,5.0,0.0,3.0,5.0,1.0,0.0,0.0,3.0,3.0,1964.0,195.0,70.0,1988-09-07,36.0,12
5534,harrile01,2000,2,NYN,NL,76,138.0,22.0,42.0,6.0,3.0,3.0,13.0,8.0,1.0,17.0,17.0,1.0,0.0,2.0,0.0,4.0,1964.0,195.0,70.0,1988-09-07,36.0,12
5535,harrile01,2001,1,NYN,NL,110,135.0,12.0,30.0,5.0,1.0,0.0,9.0,3.0,2.0,8.0,9.0,0.0,0.0,0.0,0.0,3.0,1964.0,195.0,70.0,1988-09-07,37.0,13
5536,harrile01,2002,1,MIL,NL,122,197.0,23.0,60.0,8.0,2.0,3.0,17.0,4.0,1.0,14.0,17.0,1.0,2.0,1.0,1.0,4.0,1964.0,195.0,70.0,1988-09-07,38.0,14
5537,harrile01,2003,1,CHN,NL,75,131.0,11.0,24.0,3.0,0.0,1.0,7.0,1.0,0.0,13.0,20.0,3.0,0.0,1.0,1.0,1.0,1964.0,195.0,70.0,1988-09-07,39.0,15
5538,harrile01,2003,2,FLO,NL,13,14.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1964.0,195.0,70.0,1988-09-07,39.0,15
5539,harrile01,2004,1,FLO,NL,79,95.0,7.0,20.0,5.0,0.0,1.0,17.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,2.0,1964.0,195.0,70.0,1988-09-07,40.0,16
5540,harrile01,2005,1,FLO,NL,83,70.0,5.0,22.0,4.0,0.0,1.0,13.0,0.0,1.0,7.0,11.0,1.0,1.0,0.0,0.0,3.0,1964.0,195.0,70.0,1988-09-07,41.0,17
5541,hartco01,2004,1,MIL,NL,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1982.0,240.0,78.0,2004-05-25,22.0,0
5542,hartco01,2005,1,MIL,NL,21,57.0,9.0,11.0,2.0,1.0,2.0,7.0,2.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,6.0,1982.0,240.0,78.0,2004-05-25,23.0,1
5543,hartco01,2006,1,MIL,NL,87,237.0,32.0,67.0,13.0,2.0,9.0,33.0,5.0,8.0,17.0,58.0,1.0,0.0,0.0,2.0,7.0,1982.0,240.0,78.0,2004-05-25,24.0,2
5544,hartco01,2007,1,MIL,NL,140,505.0,86.0,149.0,33.0,9.0,24.0,81.0,23.0,7.0,36.0,99.0,3.0,13.0,5.0,7.0,6.0,1982.0,240.0,78.0,2004-05-25,25.0,3
5545,hartco01,2008,1,MIL,NL,157,612.0,76.0,164.0,45.0,6.0,20.0,91.0,23.0,7.0,27.0,109.0,2.0,5.0,4.0,9.0,17.0,1982.0,240.0,78.0,2004-05-25,26.0,4
5546,hartco01,2009,1,MIL,NL,115,419.0,64.0,109.0,24.0,3.0,12.0,48.0,11.0,6.0,43.0,92.0,0.0,6.0,1.0,3.0,9.0,1982.0,240.0,78.0,2004-05-25,27.0,5
5547,hartco01,2010,1,MIL,NL,145,558.0,91.0,158.0,34.0,4.0,31.0,102.0,7.0,6.0,45.0,140.0,2.0,6.0,0.0,5.0,14.0,1982.0,240.0,78.0,2004-05-25,28.0,6
5548,hartco01,2011,1,MIL,NL,130,492.0,80.0,140.0,25.0,4.0,26.0,63.0,7.0,6.0,51.0,114.0,1.0,4.0,3.0,1.0,12.0,1982.0,240.0,78.0,2004-05-25,29.0,7
5549,hartco01,2012,1,MIL,NL,149,562.0,91.0,152.0,35.0,4.0,30.0,83.0,5.0,0.0,44.0,151.0,5.0,11.0,2.0,3.0,13.0,1982.0,240.0,78.0,2004-05-25,30.0,8
5550,hartco01,2014,1,SEA,AL,68,232.0,17.0,47.0,9.0,0.0,6.0,21.0,2.0,0.0,16.0,59.0,1.0,6.0,0.0,1.0,1.0,1982.0,240.0,78.0,2004-05-25,32.0,10
5551,hartco01,2015,1,PIT,NL,35,54.0,3.0,12.0,1.0,0.0,2.0,9.0,0.0,0.0,1.0,19.0,1.0,1.0,0.0,1.0,5.0,1982.0,240.0,78.0,2004-05-25,33.0,11
5552,haselbi01,1990,1,TEX,AL,7,13.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1966.0,205.0,75.0,1990-09-03,24.0,0
5553,haselbi01,1992,1,SEA,AL,8,19.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1966.0,205.0,75.0,1990-09-03,26.0,2
5554,haselbi01,1993,1,SEA,AL,58,137.0,21.0,35.0,8.0,0.0,5.0,16.0,2.0,1.0,12.0,19.0,0.0,1.0,2.0,2.0,5.0,1966.0,205.0,75.0,1990-09-03,27.0,3
5555,haselbi01,1994,1,SEA,AL,38,83.0,11.0,16.0,7.0,1.0,1.0,8.0,1.0,0.0,3.0,11.0,0.0,1.0,1.0,0.0,2.0,1966.0,205.0,75.0,1990-09-03,28.0,4
5556,haselbi01,1995,1,BOS,AL,64,152.0,22.0,37.0,6.0,1.0,5.0,23.0,0.0,2.0,17.0,30.0,0.0,2.0,0.0,3.0,4.0,1966.0,205.0,75.0,1990-09-03,29.0,5
5557,haselbi01,1996,1,BOS,AL,77,237.0,33.0,65.0,13.0,1.0,8.0,34.0,4.0,2.0,19.0,52.0,3.0,1.0,0.0,0.0,13.0,1966.0,205.0,75.0,1990-09-03,30.0,6
5558,haselbi01,1997,1,BOS,AL,67,212.0,22.0,50.0,15.0,0.0,6.0,26.0,0.0,2.0,15.0,44.0,2.0,2.0,1.0,2.0,8.0,1966.0,205.0,75.0,1990-09-03,31.0,7
5559,haselbi01,1998,1,TEX,AL,40,105.0,11.0,33.0,6.0,0.0,6.0,17.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,2.0,2.0,1966.0,205.0,75.0,1990-09-03,32.0,8
5560,haselbi01,1999,1,DET,AL,48,143.0,13.0,39.0,8.0,0.0,4.0,14.0,2.0,0.0,10.0,26.0,1.0,0.0,0.0,0.0,4.0,1966.0,205.0,75.0,1990-09-03,33.0,9
5561,haselbi01,2000,1,TEX,AL,62,193.0,23.0,53.0,18.0,0.0,6.0,26.0,0.0,1.0,15.0,36.0,0.0,1.0,0.0,1.0,1.0,1966.0,205.0,75.0,1990-09-03,34.0,10
5562,haselbi01,2001,1,TEX,AL,47,130.0,12.0,37.0,6.0,0.0,3.0,25.0,0.0,1.0,8.0,27.0,0.0,1.0,1.0,0.0,5.0,1966.0,205.0,75.0,1990-09-03,35.0,11
5563,haselbi01,2002,1,TEX,AL,69,179.0,16.0,44.0,7.0,0.0,3.0,18.0,0.0,0.0,11.0,25.0,1.0,2.0,1.0,0.0,6.0,1966.0,205.0,75.0,1990-09-03,36.0,12
5564,haselbi01,2003,1,BOS,AL,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1966.0,205.0,75.0,1990-09-03,37.0,13
5565,hassero01,1985,1,NYA,AL,92,267.0,31.0,79.0,16.0,1.0,13.0,42.0,0.0,0.0,28.0,21.0,4.0,3.0,0.0,0.0,7.0,1953.0,200.0,74.0,1978-04-23,32.0,7
5566,hassero01,1986,1,NYA,AL,64,191.0,23.0,57.0,14.0,0.0,6.0,29.0,1.0,1.0,24.0,16.0,1.0,2.0,1.0,1.0,8.0,1953.0,200.0,74.0,1978-04-23,33.0,8
5567,hassero01,1986,2,CHA,AL,49,150.0,22.0,53.0,11.0,1.0,3.0,20.0,0.0,0.0,22.0,11.0,2.0,1.0,0.0,1.0,7.0,1953.0,200.0,74.0,1978-04-23,33.0,8
5568,hassero01,1987,1,CHA,AL,49,145.0,15.0,31.0,9.0,0.0,3.0,12.0,0.0,0.0,17.0,11.0,2.0,2.0,0.0,1.0,9.0,1953.0,200.0,74.0,1978-04-23,34.0,9
5569,hassero01,1988,1,OAK,AL,107,323.0,32.0,83.0,15.0,0.0,7.0,45.0,2.0,0.0,30.0,42.0,1.0,4.0,3.0,5.0,9.0,1953.0,200.0,74.0,1978-04-23,35.0,10
5570,hassero01,1989,1,OAK,AL,97,268.0,29.0,61.0,12.0,0.0,5.0,23.0,1.0,0.0,24.0,45.0,2.0,1.0,1.0,4.0,9.0,1953.0,200.0,74.0,1978-04-23,36.0,11
5571,hassero01,1990,1,OAK,AL,94,254.0,18.0,54.0,7.0,0.0,5.0,22.0,0.0,0.0,27.0,29.0,3.0,1.0,1.0,3.0,3.0,1953.0,200.0,74.0,1978-04-23,37.0,12
5572,hassero01,1991,1,MON,NL,52,119.0,5.0,27.0,8.0,0.0,1.0,14.0,1.0,1.0,13.0,16.0,1.0,0.0,2.0,1.0,5.0,1953.0,200.0,74.0,1978-04-23,38.0,13
5573,hatchbi01,1985,1,CHN,NL,53,163.0,24.0,40.0,12.0,1.0,2.0,10.0,2.0,4.0,8.0,12.0,0.0,3.0,2.0,2.0,9.0,1960.0,175.0,69.0,1984-09-10,25.0,1
5574,hatchbi01,1986,1,HOU,NL,127,419.0,55.0,108.0,15.0,4.0,6.0,36.0,38.0,14.0,22.0,52.0,1.0,5.0,6.0,1.0,3.0,1960.0,175.0,69.0,1984-09-10,26.0,2
5575,hatchbi01,1987,1,HOU,NL,141,564.0,96.0,167.0,28.0,3.0,11.0,63.0,53.0,9.0,42.0,70.0,1.0,9.0,7.0,5.0,11.0,1960.0,175.0,69.0,1984-09-10,27.0,3
5576,hatchbi01,1988,1,HOU,NL,145,530.0,79.0,142.0,25.0,4.0,7.0,52.0,32.0,13.0,37.0,56.0,4.0,8.0,8.0,8.0,6.0,1960.0,175.0,69.0,1984-09-10,28.0,4
5577,hatchbi01,1989,1,HOU,NL,108,395.0,49.0,90.0,15.0,3.0,3.0,44.0,22.0,6.0,30.0,53.0,2.0,1.0,3.0,4.0,3.0,1960.0,175.0,69.0,1984-09-10,29.0,5
5578,hatchbi01,1989,2,PIT,NL,27,86.0,10.0,21.0,4.0,0.0,1.0,7.0,2.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,1960.0,175.0,69.0,1984-09-10,29.0,5
5579,hatchbi01,1990,1,CIN,NL,139,504.0,68.0,139.0,28.0,5.0,5.0,25.0,30.0,10.0,33.0,42.0,5.0,6.0,1.0,1.0,4.0,1960.0,175.0,69.0,1984-09-10,30.0,6
5580,hatchbi01,1991,1,CIN,NL,138,442.0,45.0,116.0,25.0,3.0,4.0,41.0,11.0,9.0,26.0,55.0,4.0,7.0,4.0,3.0,9.0,1960.0,175.0,69.0,1984-09-10,31.0,7
5581,hatchbi01,1992,1,CIN,NL,43,94.0,10.0,27.0,3.0,0.0,2.0,10.0,0.0,2.0,5.0,11.0,0.0,0.0,0.0,3.0,2.0,1960.0,175.0,69.0,1984-09-10,32.0,8
5582,hatchbi01,1992,2,BOS,AL,75,315.0,37.0,75.0,16.0,2.0,1.0,23.0,4.0,6.0,17.0,41.0,1.0,3.0,6.0,1.0,9.0,1960.0,175.0,69.0,1984-09-10,32.0,8
5583,hatchbi01,1993,1,BOS,AL,136,508.0,71.0,146.0,24.0,3.0,9.0,57.0,14.0,7.0,28.0,46.0,4.0,11.0,11.0,4.0,14.0,1960.0,175.0,69.0,1984-09-10,33.0,9
5584,hatchbi01,1994,1,BOS,AL,44,164.0,24.0,40.0,9.0,1.0,1.0,18.0,4.0,5.0,11.0,14.0,0.0,1.0,3.0,2.0,3.0,1960.0,175.0,69.0,1984-09-10,34.0,10
5585,hatchbi01,1994,2,PHI,NL,43,134.0,15.0,33.0,5.0,1.0,2.0,13.0,4.0,1.0,6.0,14.0,0.0,0.0,2.0,4.0,2.0,1960.0,175.0,69.0,1984-09-10,34.0,10
5586,hatchbi01,1995,1,TEX,AL,6,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1960.0,175.0,69.0,1984-09-10,35.0,11
5587,hatchmi01,1985,1,MIN,AL,116,444.0,46.0,125.0,28.0,0.0,3.0,49.0,0.0,0.0,16.0,23.0,1.0,2.0,3.0,2.0,15.0,1955.0,200.0,74.0,1979-08-03,30.0,6
5588,hatchmi01,1986,1,MIN,AL,115,317.0,40.0,88.0,13.0,3.0,3.0,32.0,2.0,1.0,19.0,26.0,2.0,0.0,0.0,4.0,8.0,1955.0,200.0,74.0,1979-08-03,31.0,7
5589,hatchmi01,1987,1,LAN,NL,101,287.0,27.0,81.0,19.0,1.0,7.0,42.0,2.0,3.0,20.0,19.0,4.0,1.0,3.0,3.0,6.0,1955.0,200.0,74.0,1979-08-03,32.0,8
5590,hatchmi01,1988,1,LAN,NL,88,191.0,22.0,56.0,8.0,0.0,1.0,25.0,0.0,0.0,7.0,7.0,3.0,2.0,0.0,2.0,7.0,1955.0,200.0,74.0,1979-08-03,33.0,9
5591,hatchmi01,1989,1,LAN,NL,94,224.0,18.0,66.0,9.0,2.0,2.0,25.0,1.0,2.0,13.0,16.0,3.0,1.0,0.0,6.0,7.0,1955.0,200.0,74.0,1979-08-03,34.0,10
5592,hatchmi01,1990,1,LAN,NL,85,132.0,12.0,28.0,3.0,1.0,0.0,13.0,0.0,0.0,6.0,22.0,1.0,1.0,0.0,2.0,1.0,1955.0,200.0,74.0,1979-08-03,35.0,11
5593,hattesc01,1995,1,BOS,AL,2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1969.0,192.0,73.0,1995-09-08,26.0,0
5594,hattesc01,1996,1,BOS,AL,10,11.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1969.0,192.0,73.0,1995-09-08,27.0,1
5595,hattesc01,1997,1,BOS,AL,114,350.0,46.0,97.0,23.0,1.0,10.0,44.0,0.0,1.0,40.0,70.0,2.0,2.0,2.0,1.0,11.0,1969.0,192.0,73.0,1995-09-08,28.0,2
